event_id,payment_id,merchant_id,order_id,amount,currency,instrument_type,error_code,attempt_number,time_since_last_attempt_min,customer_id,customer_past_successful_payments,timestamp,true_root_cause,true_recoverable
fb405248-b26d-4773-b405-b2aa347f3c16,pay_935c675ff8f543,merchant_5,order_9b76ba293c194a,1049.68,INR,upi,GATEWAY_ERROR:funds_insufficient,1,,cust_220,12,2026-08-29T09:32:19.739351,insufficient_funds,True
2239cde4-4fc3-4179-a061-3bf5c122def3,pay_244f7d5051924c,merchant_1,order_4cbb01bbd22540,1094.62,INR,upi,PAYMENT_CANCELLED:user_exit,1,,cust_200,9,2026-08-18T17:38:19.739351,customer_abandoned,True
07a6b388-95e4-4313-86d7-94da60c34464,pay_4565e10f949848,merchant_6,order_a7626a6bd18646,6482.43,INR,upi,GATEWAY_ERROR:funds_insufficient,1,,cust_69,0,2026-08-28T10:11:19.739351,insufficient_funds,True
2e62f2a2-728f-45c8-be03-ee2b3578b2cd,pay_345a0b88196f4c,merchant_8,order_e7250cf4240847,11040.06,INR,card,GATEWAY_ERROR:npci_timeout,1,,cust_19,11,2026-08-22T18:08:19.739351,bank_side_transient,True
431b0429-8932-45db-ad06-75e6398cc2d0,pay_b8bfe62a2ab247,merchant_5,order_a761fd4871284f,856.63,INR,netbanking,BAD_REQUEST_ERROR:insufficient_funds,1,,cust_183,3,2026-08-28T08:17:19.739351,insufficient_funds,True
37586a3b-20b8-41d7-8c95-e0ad5d40c41e,pay_27cc88d2e0644b,merchant_6,order_ace7fa79a48148,935.5,INR,card,SERVER_ERROR:internal,2,132.2,cust_474,5,2026-08-17T14:48:19.739351,gateway_issue,True
d303fef9-1443-4322-8d4c-540e60a83fc4,pay_c7fa1aec43274e,merchant_5,order_ede95d075fba4f,1662.45,INR,card,NETWORK_ERROR:bank_unreachable,1,,cust_229,8,2026-08-15T17:17:19.739351,bank_side_transient,True
05c147ad-a05e-4e07-a5ce-8c3bb7ae0a5b,pay_3c2d361d18d44c,merchant_1,order_44b44821aa924b,1753.07,INR,emandate,MANDATE_ERROR:emandate_failed,2,106.8,cust_39,0,2026-08-20T04:33:19.739351,mandate_failed,True
b60e6531-3496-41c9-9ada-46d49662a197,pay_5d7afc104f624a,merchant_6,order_9f3d9a2d19674e,1712.47,INR,netbanking,GATEWAY_ERROR:npci_timeout,1,,cust_186,0,2026-08-20T17:18:19.739351,bank_side_transient,True
d9d556f8-7195-4b9c-87fb-0bb5e4630723,pay_a72f593e729c4d,merchant_5,order_24262c89d7f441,943.48,INR,card,FRAUD_ERROR:risk_score_high,4,136.1,cust_128,0,2026-08-26T20:26:19.739351,fraud_suspected,False
bd5479cf-c58c-4598-b00b-8cbbf462aa72,pay_f76f70a5859640,merchant_4,order_7a5e39074c4543,4789.42,INR,card,GATEWAY_ERROR:funds_insufficient,3,37.1,cust_63,11,2026-08-26T08:16:19.739351,insufficient_funds,True
e25f4e95-8b1a-4489-a4a6-a2a9981e4581,pay_3d160203beb640,merchant_5,order_725d3554c3c941,1974.49,INR,upi,GATEWAY_ERROR:processing_error,3,243.5,cust_436,14,2026-08-25T20:22:19.739351,gateway_issue,True
f63c5dcf-d0e5-4321-99b0-1372aee36515,pay_4a4cd1b22c4549,merchant_6,order_075b687467b548,481.86,INR,emandate,MANDATE_ERROR:emandate_failed,2,153.6,cust_240,0,2026-08-16T21:07:19.739351,mandate_failed,True
2fbe6ffa-66d5-47a5-bf4c-9425b323a0ea,pay_66992b8db91946,merchant_6,order_3c3a5c3c783f43,8834.04,INR,wallet,BAD_REQUEST_ERROR:insufficient_funds,1,,cust_329,14,2026-08-27T17:53:19.739351,insufficient_funds,True
f911e61d-e360-4a2e-97e9-e1d470b89048,pay_fc2d866283bb49,merchant_1,order_2a24b955094548,1147.48,INR,card,BAD_REQUEST_ERROR:invalid_card,1,,cust_426,12,2026-08-26T14:35:19.739351,card_expired,True
48c9af51-ac2c-42da-9e83-30d3caf2783f,pay_14ad2f5d4bcc4d,merchant_5,order_8a98d97d4a044e,6498.3,INR,card,BAD_REQUEST_ERROR:invalid_card,1,,cust_101,3,2026-08-16T21:34:19.739351,card_expired,True
6ff7ffad-e2c9-4ec7-9d46-23e254a8125b,pay_d6d8da3d13b64d,merchant_6,order_10e432c131de42,14240.89,INR,upi,GATEWAY_ERROR:npci_timeout,1,,cust_432,6,2026-08-16T14:35:19.739351,bank_side_transient,True
1a3cc969-e1f8-4673-9d5d-3979a7bb55e7,pay_5a9e7916f50f48,merchant_8,order_52602607491849,1195.87,INR,wallet,BAD_REQUEST_ERROR:insufficient_funds,1,,cust_456,9,2026-08-17T00:26:19.739351,insufficient_funds,True
de7c536b-d275-4706-89ef-2ac3c63b744c,pay_3582da039ba147,merchant_8,order_28aaeb75a4e441,871.58,INR,emandate,NETWORK_ERROR:bank_unreachable,1,,cust_105,11,2026-08-21T16:36:19.739351,bank_side_transient,True
01a906e7-969d-444b-aa62-83b2e3a6b92f,pay_81258a9fb01947,merchant_5,order_5e91fd883a9048,348.46,INR,netbanking,PAYMENT_CANCELLED:user_exit,2,258.5,cust_231,14,2026-08-23T19:00:19.739351,customer_abandoned,True
838094aa-d42f-4c97-b2b2-a6f0f328bf7d,pay_16acca146cdb4f,merchant_3,order_3f72d53dee7a42,12575.21,INR,card,GATEWAY_ERROR:funds_insufficient,3,126.6,cust_256,14,2026-08-17T17:17:19.739351,insufficient_funds,True
15cba0f9-8c5b-49a9-873d-bef598e5d68b,pay_437bdf2f635d44,merchant_8,order_c989fb93760344,847.16,INR,card,SUBSCRIPTION_ERROR:charge_failed,1,,cust_147,0,2026-08-17T05:17:19.739351,card_expired,True
33cb1dc5-72ab-494f-85c7-ce61b30383d6,pay_7a2ebd6856ea4e,merchant_2,order_23229c52bb8c46,795.28,INR,card,BAD_REQUEST_ERROR:insufficient_funds,3,218.8,cust_198,11,2026-08-17T23:00:19.739351,insufficient_funds,True
4badb8c7-5007-4017-bfbb-04ac41d981ca,pay_bab9171ca03b49,merchant_6,order_dbc81f3cc28748,39257.89,INR,card,BAD_REQUEST_ERROR:invalid_card,2,187.7,cust_387,8,2026-08-26T03:36:19.739351,card_expired,True
76faad1e-580b-4e96-9b8e-f4c7f979cb70,pay_df3a040b008140,merchant_6,order_08158b2be2fd4c,8158.67,INR,upi,BAD_REQUEST_ERROR:insufficient_funds,1,,cust_477,0,2026-08-15T11:34:19.739351,insufficient_funds,True
e4815b67-3694-4583-9ac9-7f2ade656977,pay_94875ba1f5594a,merchant_6,order_551554a8d97846,1673.75,INR,upi,GATEWAY_ERROR:npci_timeout,2,91.2,cust_170,4,2026-08-26T22:32:19.739351,bank_side_transient,True
8f6ede5c-7744-4994-82b8-26c81a28dcba,pay_89b430f7ca3146,merchant_3,order_7f9f91a1c2124f,12090.11,INR,upi,BAD_REQUEST_ERROR:max_attempts_exceeded,4,143.4,cust_269,14,2026-08-20T18:45:19.739351,unrecoverable,False
5d427b83-3fc3-408e-afb4-2e4e0fa0bca7,pay_9960f001e5f14b,merchant_8,order_df21a0b032a447,937.97,INR,upi,BAD_REQUEST_ERROR:insufficient_funds,2,210.8,cust_447,1,2026-08-28T00:23:19.739351,insufficient_funds,True
ea244403-796c-41f8-a5d4-6f8f907084f5,pay_e8935f027a5144,merchant_5,order_52e966f4090c41,815.97,INR,emandate,MANDATE_ERROR:emandate_failed,2,299.4,cust_313,6,2026-08-18T09:58:19.739351,mandate_failed,True
b2c0fbe5-07cd-4a57-b8a6-7162cdc078c9,pay_e28bf3324f8c43,merchant_6,order_87849390918049,5757.05,INR,card,GATEWAY_ERROR:funds_insufficient,1,,cust_287,14,2026-08-23T05:03:19.739351,insufficient_funds,True
a1aff15e-9c17-4c0f-b3f1-6c606211ad93,pay_e1637b3cb84d44,merchant_2,order_8994ba7aa4da4c,1654.92,INR,upi,GATEWAY_ERROR:npci_timeout,1,,cust_178,14,2026-08-19T08:48:19.739351,bank_side_transient,True
075a5fba-de0c-4c5b-b528-f6b2247dd801,pay_48286069ff2d49,merchant_4,order_84a2116e622b41,11050.23,INR,wallet,ORDER_EXPIRED:no_attempt,1,,cust_26,7,2026-08-17T08:22:19.739351,customer_abandoned,True
b81a0019-0631-494a-bf0f-881cfb8bef2c,pay_49736cc951a749,merchant_7,order_ecae398fdf2546,291.04,INR,card,GATEWAY_ERROR:issuer_timeout,1,,cust_335,10,2026-08-18T14:36:19.739351,bank_side_transient,True
05cd229a-4f12-4bc5-8656-b0e7f6044f13,pay_1fe66bac42a640,merchant_1,order_854edbd39f3c47,212.41,INR,card,BAD_REQUEST_ERROR:card_expired,2,87.6,cust_468,3,2026-08-25T10:47:19.739351,card_expired,True
7cfc643b-5def-4e41-85a9-a4abac895232,pay_6ab9dd223be749,merchant_5,order_c727d0ee4af54d,14507.71,INR,netbanking,NETWORK_ERROR:bank_unreachable,3,120.3,cust_233,6,2026-08-17T01:41:19.739351,bank_side_transient,True
da583f9a-0305-4527-a70e-f52838d6bcac,pay_15ba0c3c13ee43,merchant_4,order_4f91922ec63641,11504.55,INR,upi,GATEWAY_ERROR:processing_error,1,,cust_90,11,2026-08-15T12:44:19.739351,customer_abandoned,True
bf3553ec-e2ee-43ad-97a7-5b0157ecb0bf,pay_69104fd5237344,merchant_5,order_0c5baa53e0e541,1371.59,INR,wallet,GATEWAY_ERROR:processing_error,1,,cust_197,0,2026-08-24T01:46:19.739351,gateway_issue,True
4e48a24c-3c16-4437-9182-df2ded7a66ce,pay_0dfbb2c437d448,merchant_5,order_97c881656a7345,121.73,INR,card,BAD_REQUEST_ERROR:invalid_card,3,92.0,cust_82,10,2026-08-20T04:59:19.739351,card_expired,True
fa716db1-671a-4709-8373-e21a56c67f4e,pay_83457e9bd6f74b,merchant_6,order_1635370885bc49,798.33,INR,emandate,SUBSCRIPTION_ERROR:charge_failed,2,192.3,cust_213,14,2026-08-16T22:26:19.739351,mandate_failed,True
e3e9fd1f-8a19-4919-9de8-ba36802a5d0e,pay_d8806dbd4c4c4c,merchant_2,order_d3032d5baae44c,1596.0,INR,netbanking,FRAUD_ERROR:risk_score_high,2,204.7,cust_32,0,2026-08-16T23:18:19.739351,fraud_suspected,False
025343ac-0d41-4ab0-b089-9f69bff02a5c,pay_094680eb90f84d,merchant_1,order_e1eecf3d4b494a,320.86,INR,card,FRAUD_ERROR:risk_score_high,2,99.8,cust_233,0,2026-08-26T10:20:19.739351,fraud_suspected,False
aaf71e5b-896a-40b1-9764-ba723e5c5dbf,pay_2bd70c98c3ec4e,merchant_2,order_782210583ba94f,685.52,INR,card,BAD_REQUEST_ERROR:invalid_card,2,168.5,cust_24,9,2026-08-19T19:00:19.739351,card_expired,True
e63fa704-1e42-4b57-b6b4-b53ba1ca2c7f,pay_a80c0f6849ca42,merchant_7,order_ea1cd47cfd8644,7315.27,INR,card,GATEWAY_ERROR:issuer_timeout,3,22.6,cust_192,13,2026-08-20T17:30:19.739351,bank_side_transient,True
502fdda1-20a7-42a0-b47c-8ce0be85f943,pay_b5d19831c53244,merchant_7,order_1d58a0d63ff04a,1357.41,INR,card,BAD_REQUEST_ERROR:invalid_card,1,,cust_271,9,2026-08-26T12:51:19.739351,card_expired,True
ba3804fd-eaf3-4dc4-a1ac-ceac2897fc22,pay_fe39c4292c854d,merchant_8,order_b14b2aff675f4f,979.71,INR,emandate,MANDATE_ERROR:emandate_failed,2,227.3,cust_178,14,2026-08-25T21:40:19.739351,mandate_failed,True
db8e7b0e-c9ea-4e9c-9ca4-ff9b6d06e27d,pay_7771861d9dc245,merchant_1,order_f3e96c6bf5c746,1268.35,INR,wallet,GATEWAY_ERROR:npci_timeout,2,11.6,cust_229,9,2026-08-15T19:55:19.739351,bank_side_transient,True
79369956-5f42-4f1c-8cd1-3cc387c7154f,pay_538423a21f374c,merchant_6,order_f20bcf8d555241,512.81,INR,card,ORDER_EXPIRED:no_attempt,2,121.9,cust_296,2,2026-08-15T19:51:19.739351,customer_abandoned,True
141a8cf8-903b-495b-ba6d-259c4d6b67a3,pay_0e468fd67a314a,merchant_3,order_463f7998da4345,1972.82,INR,emandate,SUBSCRIPTION_ERROR:charge_failed,1,,cust_321,12,2026-08-19T17:05:19.739351,mandate_failed,True
99df4919-ae3d-49de-8505-ecf2291b9287,pay_6a9cb6f9194947,merchant_8,order_22c94c72835a49,705.6,INR,card,PAYMENT_CANCELLED:user_exit,3,202.1,cust_124,11,2026-08-24T07:19:19.739351,customer_abandoned,True
9fa86534-cf49-49ba-909d-a39a137a3db4,pay_9f77ba0de7da40,merchant_8,order_66aea9facaab43,1158.84,INR,netbanking,NETWORK_ERROR:bank_unreachable,3,169.6,cust_434,14,2026-08-20T23:44:19.739351,bank_side_transient,True
a00e4f83-1641-426f-9241-e8c4ff74fd6b,pay_3fbb99e6526441,merchant_4,order_83a652914d154b,2514.12,INR,netbanking,BAD_REQUEST_ERROR:insufficient_funds,1,,cust_246,4,2026-08-24T16:19:19.739351,insufficient_funds,True
fb41f40c-bb0b-4a27-b69a-9159ac8f401c,pay_9186d3d9aef544,merchant_4,order_79c51c2f682e42,64031.5,INR,card,SERVER_ERROR:internal,1,,cust_204,1,2026-08-23T23:41:19.739351,gateway_issue,True
fbd28592-c6dd-4bbb-bef7-89de314c208f,pay_7618539f123a43,merchant_8,order_a0da03f7b54948,686.0,INR,netbanking,PAYMENT_CANCELLED:user_exit,1,,cust_390,9,2026-08-22T03:30:19.739351,customer_abandoned,True
a46d6963-ccf0-4d0d-b354-4051c2e4dada,pay_674f046a8be442,merchant_3,order_6b5a97abd38241,377.25,INR,upi,FRAUD_ERROR:velocity_check_failed,2,169.6,cust_101,0,2026-08-21T22:14:19.739351,fraud_suspected,False
e64c4644-50b3-45fc-88f7-60665be36559,pay_574c1394e76c40,merchant_8,order_2c966483f9e742,68403.48,INR,upi,GATEWAY_ERROR:issuer_timeout,1,,cust_236,9,2026-08-25T14:31:19.739351,bank_side_transient,True
dad596e9-477d-4da9-9b47-5cb57cc25779,pay_f9ce9a48592744,merchant_1,order_d9ab36f1e4ab44,13919.69,INR,emandate,BAD_REQUEST_ERROR:insufficient_funds,1,,cust_392,10,2026-08-29T06:54:19.739351,mandate_failed,True
b4ce340e-c155-4687-9d78-ad512ab3a5ef,pay_19c77b35041245,merchant_8,order_dc08b88d950249,7928.13,INR,netbanking,GATEWAY_ERROR:issuer_timeout,1,,cust_338,1,2026-08-18T07:57:19.739351,bank_side_transient,True
c8387c74-d6a8-4905-bdfc-ea86755a858a,pay_e40200375c0241,merchant_3,order_b3254eaa8fdc48,14707.23,INR,upi,GATEWAY_ERROR:funds_insufficient,1,,cust_55,7,2026-08-27T05:47:19.739351,insufficient_funds,True
350b58e9-6c96-4978-8d80-8c5da84aaa40,pay_006ab4f12e234f,merchant_4,order_221ffeef1aca4e,1610.38,INR,upi,ORDER_EXPIRED:no_attempt,2,77.2,cust_154,4,2026-08-27T14:22:19.739351,customer_abandoned,True
a56cba7d-f855-4d87-b422-fd75ac91a8fe,pay_eff7424fe4b946,merchant_6,order_3a1c60202c1947,1004.41,INR,card,ORDER_EXPIRED:no_attempt,1,,cust_290,4,2026-08-27T06:19:19.739351,customer_abandoned,True
15e58b8f-3c37-42ad-b146-855a4ef3d187,pay_3a8adc8dbfa24f,merchant_1,order_c795f60cd46c4e,1786.35,INR,wallet,SERVER_ERROR:internal,1,,cust_92,12,2026-08-22T06:38:19.739351,gateway_issue,True
0d63d33f-3489-45b8-bcc4-44f3c0f81773,pay_0bb12f13bb6e4e,merchant_6,order_6f304a3fd1a74f,4111.85,INR,card,BAD_REQUEST_ERROR:insufficient_funds,2,214.4,cust_197,5,2026-08-26T05:58:19.739351,insufficient_funds,True
aee09934-2684-4ba0-984d-6864636eca15,pay_137571c7465346,merchant_7,order_91194cdeacc648,202.02,INR,upi,SERVER_ERROR:internal,1,,cust_497,14,2026-08-22T00:09:19.739351,gateway_issue,True
7b0343eb-cdac-4160-9e8c-61d63cc7e074,pay_f1240df6d2b04c,merchant_5,order_3c71044576594f,7614.02,INR,card,GATEWAY_ERROR:funds_insufficient,1,,cust_409,4,2026-08-23T19:48:19.739351,insufficient_funds,True
0e92cbac-7e2d-444d-ba6d-7464c363e0f0,pay_28409771cbb04f,merchant_5,order_2b4ac33f55ba47,1589.39,INR,emandate,MANDATE_ERROR:emandate_failed,1,,cust_228,4,2026-08-21T05:50:19.739351,mandate_failed,True
5ba67846-0c76-48c5-850d-ef00c5cd6e32,pay_72741854cbb543,merchant_2,order_b87c97837ef14b,952.8,INR,emandate,MANDATE_ERROR:emandate_failed,1,,cust_306,1,2026-08-15T19:47:19.739351,mandate_failed,True
950a2c4d-7519-4def-a969-8acd1320b758,pay_5f6454ea68fc4f,merchant_3,order_3be76be42e9e40,73838.49,INR,wallet,SERVER_ERROR:internal,1,,cust_351,4,2026-08-20T18:28:19.739351,gateway_issue,True
73c1d6c8-bf81-4f3a-afa8-b3dcfd41a22f,pay_dccdddf6771846,merchant_4,order_dadea1d081ef4d,925.88,INR,card,GATEWAY_ERROR:funds_insufficient,1,,cust_370,0,2026-08-18T03:37:19.739351,insufficient_funds,True
9fe1b60f-2f1e-43a1-9497-31b6b5439b3b,pay_3358d78b2b8f40,merchant_6,order_e8b9865146a941,6318.82,INR,upi,PAYMENT_CANCELLED:user_exit,1,,cust_221,3,2026-08-15T21:46:19.739351,customer_abandoned,True
de83ee2f-c7ab-4148-abe9-411b1d7f8ad3,pay_344af4da1f2841,merchant_4,order_3287a845937c4d,6148.79,INR,card,BAD_REQUEST_ERROR:insufficient_funds,1,,cust_167,1,2026-08-20T21:01:19.739351,insufficient_funds,True
f0e008b3-d96c-416f-9b42-9a12f62c0046,pay_0136919178f34b,merchant_8,order_5a1eb53f34394b,1225.23,INR,netbanking,NETWORK_ERROR:bank_unreachable,1,,cust_483,7,2026-08-24T15:54:19.739351,bank_side_transient,True
7d7e9b9f-22e5-413a-9ded-daab04df3742,pay_d8f8da0fb15442,merchant_3,order_3e0f855e5e8245,1610.59,INR,card,BAD_REQUEST_ERROR:invalid_card,2,22.6,cust_367,12,2026-08-19T19:18:19.739351,card_expired,True
516cf60f-8a9d-4c27-8c4b-01f64cb3a29c,pay_de60837674a742,merchant_2,order_1b7d1d4126c341,17389.74,INR,card,GATEWAY_ERROR:processing_error,2,161.2,cust_56,13,2026-08-23T18:49:19.739351,gateway_issue,True
b9146633-e532-423d-a66c-68be268b710f,pay_9f6edbcf976e40,merchant_1,order_b92e0fa88c9647,63924.38,INR,netbanking,ORDER_EXPIRED:no_attempt,2,15.2,cust_51,14,2026-08-23T13:05:19.739351,customer_abandoned,True
3a61bdba-a54c-4c0d-ac1a-ae0de274416e,pay_9e5d724023914f,merchant_1,order_5a9f7f362dc14c,843.15,INR,netbanking,GATEWAY_ERROR:npci_timeout,2,173.4,cust_248,5,2026-08-27T01:18:19.739351,bank_side_transient,True
4e496f96-8e5a-440d-9d79-b19fbbdea8d6,pay_ec191e66210948,merchant_8,order_e7735d22af7a48,369.18,INR,wallet,GATEWAY_ERROR:issuer_timeout,1,,cust_50,14,2026-08-19T11:06:19.739351,bank_side_transient,True
6891041e-b29b-49b8-b735-385ca0c61145,pay_9a3105bfb8644f,merchant_3,order_5d23a47a474746,3496.11,INR,emandate,SUBSCRIPTION_ERROR:charge_failed,1,,cust_477,3,2026-08-23T21:11:19.739351,mandate_failed,True
ea33fcef-73f2-4aef-9d75-bc92fc28e1f1,pay_faa908114ad545,merchant_7,order_618e46043b3e4a,977.9,INR,card,BAD_REQUEST_ERROR:card_expired,1,,cust_15,5,2026-08-15T11:00:19.739351,card_expired,True
b37162a6-bc0e-4d5c-bf8a-0433374254b4,pay_0b984e84798845,merchant_3,order_1cf5cb828a3d4a,490.99,INR,upi,GATEWAY_ERROR:processing_error,1,,cust_188,10,2026-08-22T00:22:19.739351,gateway_issue,True
ff057af2-720f-4abb-9bdc-6a9774180e62,pay_8d4babcf9a8d40,merchant_3,order_d0984cebbe7f47,1234.24,INR,card,GATEWAY_ERROR:funds_insufficient,1,,cust_417,9,2026-08-22T15:57:19.739351,insufficient_funds,True
e14886d0-8119-4962-b3cc-b8d6d1ff34f8,pay_6c02163bea1840,merchant_7,order_874d4001c74e46,447.78,INR,upi,FRAUD_ERROR:risk_score_high,3,37.1,cust_217,0,2026-08-25T04:57:19.739351,fraud_suspected,False
aecb19bc-7120-4c59-8db8-afaeb0588724,pay_d3bf4e7ba0ff41,merchant_7,order_915bec182c3640,697.7,INR,card,BAD_REQUEST_ERROR:card_expired,2,147.9,cust_494,0,2026-08-16T15:42:19.739351,card_expired,True
0c2d717d-601f-4592-a432-3e2841c46ce3,pay_696185a8826f44,merchant_4,order_1f52e3ba9d0a40,1449.27,INR,card,BAD_REQUEST_ERROR:invalid_card,1,,cust_150,6,2026-08-28T16:32:19.739351,card_expired,True
945eef2e-cda8-418d-88d5-7391cd9c6a6b,pay_cd8000d0c3b14b,merchant_6,order_3c9e3f97d43145,1041.1,INR,upi,GATEWAY_ERROR:issuer_timeout,2,170.6,cust_278,11,2026-08-28T11:40:19.739351,bank_side_transient,True
02a70d4f-173d-460e-9040-dcb77899b798,pay_24bc7f29537442,merchant_8,order_fbc9fe69507e4a,294.59,INR,emandate,SUBSCRIPTION_ERROR:charge_failed,1,,cust_135,14,2026-08-21T12:01:19.741355,mandate_failed,True
0c72793e-6b83-4367-b05c-dab5f55bc25c,pay_c6647ee12e7b47,merchant_3,order_1e61fb0653e747,6558.2,INR,card,SERVER_ERROR:internal,2,72.6,cust_402,11,2026-08-24T17:33:19.741355,gateway_issue,True
e5151c52-c1e6-4c7d-bb43-4f8e8a047cab,pay_a003708bca9f45,merchant_2,order_6e30984e6d5f40,419.92,INR,netbanking,GATEWAY_ERROR:processing_error,1,,cust_70,8,2026-08-20T01:36:19.741355,gateway_issue,True
582b2da0-005b-4135-b798-201382271d86,pay_66cc0243c63940,merchant_5,order_5f5f5e59f32d41,12770.26,INR,emandate,FRAUD_ERROR:risk_score_high,4,260.1,cust_322,0,2026-08-20T00:10:19.741355,fraud_suspected,False
4d2a62d2-c63e-408a-bc71-f91d6a87c104,pay_1f74946ab17045,merchant_2,order_0126e912db8141,1419.94,INR,card,GATEWAY_ERROR:issuer_timeout,1,,cust_375,10,2026-08-19T00:01:19.741355,bank_side_transient,True
ee813b30-e291-48a3-b2aa-19683f03534e,pay_8963e5de90d64e,merchant_3,order_ef71c24f547441,1667.21,INR,netbanking,ORDER_EXPIRED:no_attempt,2,120.5,cust_290,14,2026-08-18T09:20:19.741355,customer_abandoned,True
758ad31d-8379-4a8c-8ec5-b4e5c2ee60e7,pay_69a5be597c3e4a,merchant_7,order_68b20d4f40db42,1689.73,INR,wallet,SERVER_ERROR:internal,1,,cust_104,8,2026-08-26T10:21:19.741355,gateway_issue,True
c566702b-0bb6-42ca-8efa-9f93b943b087,pay_d3fbc06b86ef4f,merchant_4,order_d3b741673d4545,256.6,INR,card,GATEWAY_ERROR:processing_error,1,,cust_220,4,2026-08-27T08:35:19.741355,gateway_issue,True
5f479bbc-732f-417f-bcd6-0245bd94116c,pay_ff88a6e7e30f45,merchant_2,order_1f243248b5f149,1227.99,INR,emandate,MANDATE_ERROR:emandate_failed,1,,cust_441,0,2026-08-19T19:45:19.741355,mandate_failed,True
d9e80a95-9e68-4fd6-add4-efcaf18b7cd3,pay_0661a5e62d3a48,merchant_3,order_6a3b934364194c,3331.55,INR,emandate,SUBSCRIPTION_ERROR:charge_failed,1,,cust_329,4,2026-08-26T04:22:19.741355,mandate_failed,True
6fba50ba-ae8c-404a-b999-65e19e4dfb7f,pay_ba8b3d92e12644,merchant_2,order_9e92959cd3c348,3967.86,INR,upi,BAD_REQUEST_ERROR:insufficient_funds,1,,cust_460,10,2026-08-27T03:31:19.741355,insufficient_funds,True
c360b13d-a335-4e97-b709-a7960d3a92bf,pay_847d73d3f4a249,merchant_5,order_ded436be1be348,1603.05,INR,card,GATEWAY_ERROR:funds_insufficient,1,,cust_399,5,2026-08-28T19:45:19.741355,insufficient_funds,True
58312d05-e53b-4925-b20f-f75c328537b9,pay_29f94566c1f840,merchant_4,order_810ea123928940,7092.76,INR,upi,GATEWAY_ERROR:processing_error,1,,cust_254,8,2026-08-20T15:39:19.741355,gateway_issue,True
4a51da44-d0f9-4f05-8fb2-c1b4cdb98262,pay_a474b2fbba8946,merchant_6,order_2e3dd68a7d5a4c,14141.02,INR,upi,BAD_REQUEST_ERROR:insufficient_funds,1,,cust_280,14,2026-08-25T12:02:19.741355,insufficient_funds,True
f777ffca-4ec0-4e62-a2c2-72a1febf6079,pay_034a722fcc2f45,merchant_7,order_881af3d53bce4e,2517.75,INR,emandate,MANDATE_ERROR:emandate_failed,1,,cust_217,0,2026-08-20T06:42:19.741355,mandate_failed,True
8cabecfb-9973-4151-a1af-8c6d6a83c102,pay_99a2e4ad787541,merchant_2,order_283ebdea06224b,1071.48,INR,upi,BAD_REQUEST_ERROR:insufficient_funds,1,,cust_159,3,2026-08-19T11:28:19.741355,insufficient_funds,True
c03941e2-277d-4d71-a1f3-8232e3dac18b,pay_6606c03821f94a,merchant_3,order_a3f4dc17eaad4b,925.52,INR,emandate,MANDATE_ERROR:emandate_failed,1,,cust_62,0,2026-08-29T03:28:19.741355,mandate_failed,True
c665fa2c-7186-4868-b6c2-8afaf96bc4cf,pay_4c4c14265eaf47,merchant_5,order_c25c183fb00c4d,1093.71,INR,emandate,MANDATE_ERROR:emandate_failed,1,,cust_376,14,2026-08-26T17:55:19.741355,mandate_failed,True
51a5de7f-bed5-4d3a-86ec-b3d4a45d8d7c,pay_9629a703aadc40,merchant_6,order_e18f4b3ef4e549,5418.35,INR,emandate,MANDATE_ERROR:emandate_failed,1,,cust_29,5,2026-08-18T01:32:19.741355,mandate_failed,True
8d015259-d48d-4c69-96e6-c843979cded4,pay_9d491869ee964f,merchant_1,order_dbdd226ea25945,1190.43,INR,card,BAD_REQUEST_ERROR:insufficient_funds,1,,cust_242,0,2026-08-21T03:37:19.741355,gateway_issue,True
3dfd5b4b-dfa3-4572-8553-dedc1487af72,pay_bc0f8401fbbd48,merchant_2,order_d038c1ea69c944,6183.43,INR,card,GATEWAY_ERROR:issuer_timeout,2,274.4,cust_293,10,2026-08-20T22:47:19.741355,bank_side_transient,True
d51b206c-bb08-4f93-b592-e634654fcea2,pay_d9402cc31d0743,merchant_5,order_2b74ba89bc6d46,1964.69,INR,upi,BAD_REQUEST_ERROR:insufficient_funds,1,,cust_168,11,2026-08-27T11:13:19.741355,insufficient_funds,True
2e33bedc-8e0b-4cf2-aa20-45e5b64917c0,pay_1ab275bd9b254e,merchant_4,order_07af764ce6044e,677.43,INR,card,PAYMENT_CANCELLED:user_exit,1,,cust_376,7,2026-08-16T23:54:19.741355,customer_abandoned,True
78722e86-3e33-446b-92ea-a7db113f537c,pay_3b28fdf9c45b41,merchant_7,order_8f50cab036cf45,9040.09,INR,emandate,SERVER_ERROR:internal,1,,cust_435,13,2026-08-22T10:27:19.741355,mandate_failed,True
17af9083-9c90-44ed-81ab-3346edb24ab6,pay_6cace6fb305c44,merchant_7,order_e7f7537c70ad40,1947.86,INR,upi,BAD_REQUEST_ERROR:insufficient_funds,1,,cust_359,14,2026-08-20T22:58:19.741355,insufficient_funds,True
0a87fa3a-e9ee-4b0f-8dc4-3ac585d5bb18,pay_5a31857bbbb54e,merchant_5,order_087fce111b1047,9694.64,INR,card,BAD_REQUEST_ERROR:card_expired,2,152.6,cust_134,9,2026-08-22T06:21:19.741355,card_expired,True
618f4dc6-1597-42b3-aabf-abd020aee4f8,pay_d6de02f3428549,merchant_8,order_4fffe541dcbc48,1892.75,INR,upi,FRAUD_ERROR:velocity_check_failed,3,136.9,cust_239,0,2026-08-22T06:53:19.741355,fraud_suspected,False
